data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
3062298,108,BUR2749,2749.0,2009-08-22,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bururi,Songa,Songa,Songa,-3.7999,29.6167,1,All Africa,Regional,"Armed thugs, allegedly former combatants, are spreading terror by killing (coded at low estimate of 3), plundering in Songa, Bururi Province.",3,1550419452,BDI
3062300,108,BUR2747,2747.0,2009-08-21,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muramvya,Mbuye,Teka,Mbuye,-3.2305,29.7223,1,All Africa,Regional,"One killed by grenade in Mbuye, Muramvya Province.",1,1550419452,BDI
3062303,108,BUR2746,2746.0,2009-08-20,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,Unidentified people kill one in Ruyigi province.,1,1550419452,BDI
3062306,108,BUR2745,2745.0,2009-08-19,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Bubanza,Centre-Urbain,Bubanza,-3.0804,29.3910,1,All Africa,Regional,"Bubanza: One killed, seven injured after unknown people tossed grenade.",1,1550419452,BDI
3062309,108,BUR2743,2743.0,2009-08-17,2009,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Policemen, soldiers who retired in 2008 today morning staged a sit-in in front of the offices of the presidency.",0,1550419452,BDI
3062310,108,BUR2744,2744.0,2009-08-17,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muyinga,Giteranyi,Karugunda,Rugari,-2.5333,30.4667,1,All Africa,Regional,The head of Rugari Zone in Muyinga was injured in an attack by a group of men whom he accuses of belonging to UPD-Zigamibanga party. UPD-Zigamibanga party chiefs in Muyinga have categorically denied the accusation. (those responsible uncertain),0,1550419452,BDI
3062311,108,BUR2742,2742.0,2009-08-16,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Karuzi,Buhiga,Centre Urbain,Karuzi,-3.1014,30.1628,1,All Africa,Regional,There was an attack on the deputy public prosecutor in Karuzi; he was attacked at his residence by an unidentified armed group.,0,1550419452,BDI
3062314,108,BUR2741,2741.0,2009-08-14,2009,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Mwaro,Kayokwe,Gihinga,Mwaro,-3.5113,29.7033,1,All Africa,Regional,Banyamulenge refugees based in Mwaro today held demonstration against transfer to Ruyigi.,0,1550419452,BDI
3062332,108,BUR2740,2740.0,2009-08-05,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muramvya,Kiganda,Kiganda,Kiganda,-3.3358,29.6925,1,All Africa,Regional,"Two people in Kiganda Commune, Muramvya Province were killed last night by unknown gunmen. Land disputes were blamed for killings.",2,1550419452,BDI
3062339,108,BUR2739,2739.0,2009-08-03,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Rural,Isale,Rushubi,Isale,-3.3489,29.4839,1,All Africa,Regional,Armed bands are terrorizing the residents of several localities of Isale communes in Bujumbura rural.,0,1550419452,BDI
3062340,108,BUR2738,2738.0,2009-07-31,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cibitoke,Rugombo,Centre Urbain,Cibitoke,-2.8869,29.1248,1,All Africa,Regional,"Grenade kills woman, injures baby in Cibitoke.",1,1550419452,BDI
3062346,108,BUR2737,2737.0,2009-07-25,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rumonge,Rumonge,Kanenge,Kigwena,-4.1443,29.5317,1,All Africa,Regional,An unidentified armed group with machetes and clubs attacked a group of repatriated persons in Kigwena and Gatete localities following tensions between repatriated persons and residents over land conflicts.,0,1550419452,BDI
2892977,108,BUR2736,2736.0,2009-07-24,2009,1,Battle-No change of territory,Police Forces of Burundi (2005-),,1,FNL: National Forces of Liberation,,3,13,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence Burundaise de la Presse,National,"Two police officers killed, two injured when ambushed by members of Rwasas FNL. One civilian was also injured by a grenade thrown by the FNL.",2,1548448950,BDI
3062348,108,BUR2735,2735.0,2009-07-22,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Kayogoro police post chief has been nabbed. Nestor Niyukuri went missing after a pupil was shot dead by policemen under his orders.,1,1550419452,BDI
3062352,108,BUR2734,2734.0,2009-07-20,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muyinga,Giteranyi,Karugunda,Giteranyi,-2.5238,30.4588,1,All Africa,Regional,One person killed and 14 others seriously wounded when a grenade was thrown into crowd at a wedding party on Sunday Giteranyi commune. The perpetrator is reportedly a suitor of the bride.,1,1550419452,BDI
3062356,108,BUR2733,2733.0,2009-07-17,2009,1,Battle-No change of territory,FNL: National Forces of Liberation,,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Bubanza,Bubanza,Centre-Urbain,Bubanza,-3.0804,29.3910,1,All Africa,Regional,There was tension in Bubanza this morning between FNL dissidents assembled in Buramata and FDN soldiers who are guarding them after the death of one of the dissidents who was killed last night by the soldiers.,0,1550419452,BDI
3062375,108,BUR2732,2732.0,2009-07-13,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Buterere,-3.3333,29.3333,1,All Africa,Regional,"Men in police uniforms kill one in Buterere, Bujumbura.",1,1550419452,BDI
3062377,108,BUR2731,2731.0,2009-07-12,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Rural,Kanyosha1,Mboza,Kanyosha,-3.4148,29.4082,1,All Africa,Regional,Attempt on life of FNLs leader Agathon Rwasa in Kanyosha on 12 July.,0,1550419452,BDI
2893193,108,BUR2730,2730.0,2009-07-01,2009,1,Battle-No change of territory,FNL: National Forces of Liberation,,3,FNL: National Forces of Liberation,,3,33,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Breaking News World,International,"Rival factions of the FNL, killing 25 rebel combatants (does not specify from which sides). One more person was killed in the crossfire.",26,1548448950,BDI
2893289,108,BUR2729,2729.0,2009-06-21,2009,1,Violence against civilians,Vigilante Militia (Burundi),,4,Civilians (Burundi),,7,47,Eastern Africa,Burundi,Muyinga,Giteranyi,Karugunda,Giteranyi,-2.5238,30.4588,1,Human Rights Watch,Subnational-international,young man suspected in several grenade attacks but always released was stoned to death while several thousand community members participated or watched,1,1548448950,BDI
2893442,108,BUR2728,2728.0,2009-06-03,2009,1,Riots/Protests,Protesters (Burundi),Students (Burundi),6,,,0,60,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence Burundaise de la Presse,National,Students from the University of Burundi stop attending classes to protest the process of expulsion of nine students and an increase in administrative fees,0,1548448950,BDI
2893802,108,BUR2727,2727.0,2009-04-24,2009,1,Violence against civilians,FNL: National Forces of Liberation,,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Kamenge,-3.3581,29.3993,2,Human Rights Watch,Subnational-international,CNDD-FDD member Jean-Marie Fumbu killed in a grenade attack by FNL combatants,1,1548448951,BDI
2893833,108,BUR2726,2726.0,2009-04-21,2009,1,Strategic development,FNL: National Forces of Liberation,,3,Government of Burundi (2005-),,1,13,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,Agreement: FNL rebels completed their disarmament and were approved as a political party at a government ceremony. The FNL was the last rebel group active from the war that started in 1993.,0,1548448951,BDI
2893849,108,BUR2725,2725.0,2009-04-20,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bururi,Mugamba,Muyange-Kavumu,Mugamba,-3.6664,29.5855,2,Agence France Presse,International,A mother and three children killed in a grenade attack on their home by unidentified attackers,4,1548448951,BDI
2893987,108,BUR2724,2724.0,2009-04-09,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),OLUCOME: Anti-Corruption and Economic Malpractice Observatory,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,"Ernest Manirumva, Vice President of an anti-corruption and rights group, is attacked and murdered. His house and office were broken into and documents stolen. Colleagues accused the government of ordering the killing, as Manirumva was investigating several sensitive cases, including CNDD-FPP corruption and arms trafficking",1,1548448951,BDI
2894046,108,BUR2723,2723.0,2009-04-02,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),FRODEBU: Front for Democracy in Burundi,7,17,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Kamenge,-3.3581,29.3993,2,Human Rights Watch,Subnational-international,"E. Minyurano, local FRODEBU official shot by SNR (intelligence agency) agent",1,1548448951,BDI
2894126,108,BUR2722,2722.0,2009-03-26,2009,1,Violence against civilians,FNL: National Forces of Liberation,,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Bujumbura Rural,Isale,Rushubi,Isale,-3.3489,29.4839,2,Human Rights Watch,Subnational-international,CNDD-FDD member A. Baransekera shot by FNL combatants,1,1548448951,BDI
2894314,108,BUR2721,2721.0,2009-03-06,2009,1,Riots/Protests,Protesters (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,6,,,0,60,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,"10,000 or more protest the Senates decision not to criminalise homosexuality",0,1548448951,BDI
2894457,108,BUR2720,2720.0,2009-02-19,2009,1,Violence against civilians,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,3,Civilians (Burundi),FRODEBU: Front for Democracy in Burundi,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (16),Kinama,-3.3339,29.3766,1,Human Rights Watch,Subnational-international,two demobilized rebels who had recently left CNDD-FDD to join FRODEBU were shot and killed. Demobilized rebels loyal to CNDD-FDD were suspected to be involved,2,1548448951,BDI
2894620,108,BUR2719,2719.0,2009-02-06,2009,1,Violence against civilians,FNL: National Forces of Liberation,,3,Civilians (Burundi),JPH: Hutu Patriotic Youth,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Buterere,-3.3333,29.3333,1,Human Rights Watch,Subnational-international,"FNL combatants abduct Abraham Ngendakumana, a JPH member, on Feb 2nd, his body is found decapitated four days later",1,1548448951,BDI
2894680,108,BUR2718,2718.0,2009-01-31,2009,1,Violence against civilians,FNL: National Forces of Liberation,,3,Civilians (Burundi),JPH: Hutu Patriotic Youth,7,37,Eastern Africa,Burundi,Bubanza,Gihanga,Buringa,Rukoko,-3.2662,29.2993,2,Human Rights Watch,Subnational-international,"FNL combatants abduct Jean Baptiste Nsabimana, a civilian JPH member, using a South African peacekeeper vehicle. He is taken to the Rukoko forest, interrogate about a suspected FNL internal coup, and tortured",0,1548448952,BDI
2894743,108,BUR2717,2717.0,2009-01-26,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),FRODEBU: Front for Democracy in Burundi,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Kamenge,-3.3581,29.3993,2,Human Rights Watch,Subnational-international,Demobilized rebel who had worked for the SNR (intelligence agency) was shot dead outside his home after joining FRODEBU,1,1548448952,BDI
2894870,108,BUR2716,2716.0,2009-01-18,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,Human Rights Watch,Subnational-international,unidentified assailants attacked the house of the Kayogoro Communal Administrator for CNDD-FDD with grenades and guns,0,1548448952,BDI
2894932,108,BUR2714,2714.0,2009-01-14,2009,1,Violence against civilians,Police Forces of Burundi (2005-),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,1,Civilians (Burundi),PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,7,17,Eastern Africa,Burundi,Karuzi,Nyabikere,Ngugo,Nyabikere,-3.2664,30.1125,1,Human Rights Watch,Subnational-international,"the Governor and his police guards ""arrested"" and beat 5 FNL members in connection with a grenade attack on the CNDD-FDD administrator",0,1548448952,BDI
2894933,108,BUR2715,2715.0,2009-01-14,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Karuzi,Nyabikere,Ngugo,Nyabikere,-3.2664,30.1125,1,Human Rights Watch,Subnational-international,"grenades were thrown at the CNDD-FDD administrators house, injuring him and four others, a day after grenade attacks on FNL members he threatened",0,1548448952,BDI
2894954,108,BUR2713,2713.0,2009-01-13,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,7,37,Eastern Africa,Burundi,Karuzi,Nyabikere,Ngugo,Nyabikere,-3.2664,30.1125,1,Human Rights Watch,Subnational-international,unknown individuals threw grenades into the homes of 2 FNL members two days after a CNDD-FDD member publicly threatened FNL members,0,1548448952,BDI
2895017,108,BUR2711,2711.0,2009-01-07,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Ngozi,Nyamurenza,Cicu,Nyamurenza,-2.8232,29.8645,1,Human Rights Watch,Subnational-international,CNDD-FDD leader Ntarundenga shot four times and killed outside his home. Ntarundenga was allegedly threatened by FNL leaders after he was named as a participant the beating of FNL members two weeks before.,1,1548448952,BDI
2895099,108,BUR2710,2710.0,2008-12-29,2008,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Rumonge,Rumonge,Centre Urbain,Rumonge,-3.9736,29.4386,1,Human Rights Watch,Subnational-international,Grenade thrown at house of CNDD member Mathias Nijimbere,0,1548448952,BDI
2895149,108,BUR2709,2709.0,2008-12-25,2008,1,Violence against civilians,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,Police Forces of Burundi (2005-);CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,3,Civilians (Burundi),PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,7,37,Eastern Africa,Burundi,Ngozi,Nyamurenza,Cicu,Nyamurenza,-2.8232,29.8645,1,Human Rights Watch,Subnational-international,Local citizens led by local CNDD-FDD representatives and possibly police as well beat several FNL members who had gathered for a meeting,0,1548448952,BDI
2895343,108,BUR2708,2708.0,2008-12-06,2008,1,Violence against civilians,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,Civilians (Burundi),PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,7,37,Eastern Africa,Burundi,Makamba,Kayogoro,Mayange,Kibirizi,-4.2371,29.9943,1,Human Rights Watch,Subnational-international,"While police watched, local citizens led by local CNDD-FDD representatives and a group of demobilised rebels beat 20 FNL detainees after they had been arrested for intimidating the population",0,1548448952,BDI
2895752,108,BUR2707,2707.0,2008-11-04,2008,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Gihanga,Gihanga,Gihanga,-3.1940,29.3068,2,Human Rights Watch,Subnational-international,"FNL combatants are suspected of being behind the abduction of a local official, Alphonse Shikamiro",0,1548448953,BDI
