,Header,Tag,Dataset_name,Index
3522,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-ago.csv.CSV,812
3523,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-ago.csv.CSV,812
3524,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-ago.csv.CSV,812
3525,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-ago.csv.CSV,812
3526,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-ago.csv.CSV,812
3527,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-ago.csv.CSV,812
3528,F: Unknown,#affected+f+other,unhcr-demographics-residing-ago.csv.CSV,812
3529,F: Total,#affected+f+total,unhcr-demographics-residing-ago.csv.CSV,812
3530,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-ago.csv.CSV,812
3531,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-ago.csv.CSV,812
3532,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-ago.csv.CSV,812
3533,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-ago.csv.CSV,812
3534,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-ago.csv.CSV,812
3535,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-ago.csv.CSV,812
3536,M: Unknown,#affected+m+other,unhcr-demographics-residing-ago.csv.CSV,812
3537,M: Total,#affected+m+total,unhcr-demographics-residing-ago.csv.CSV,812
3538,Overall total,#affected+all+total,unhcr-demographics-residing-ago.csv.CSV,812
3539,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-ago.csv.CSV,813
3540,Origin,#country+origin,unhcr-resettlement-originating-ago.csv.CSV,813
3541,Year,#date+year,unhcr-resettlement-originating-ago.csv.CSV,813
3542,Value,#affected,unhcr-resettlement-originating-ago.csv.CSV,813
3543,Year,#date+year,unhcr-demographics-residing-atg.csv.CSV,814
3544,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-atg.csv.CSV,814
3545,Location Name,#loc+name,unhcr-demographics-residing-atg.csv.CSV,814
3546,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-atg.csv.CSV,814
3547,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-atg.csv.CSV,814
3548,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-atg.csv.CSV,814
3549,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-atg.csv.CSV,814
3550,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-atg.csv.CSV,814
3551,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-atg.csv.CSV,814
3552,F: Unknown,#affected+f+other,unhcr-demographics-residing-atg.csv.CSV,814
3553,F: Total,#affected+f+total,unhcr-demographics-residing-atg.csv.CSV,814
3554,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-atg.csv.CSV,814
3555,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-atg.csv.CSV,814
3556,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-atg.csv.CSV,814
3557,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-atg.csv.CSV,814
3558,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-atg.csv.CSV,814
3559,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-atg.csv.CSV,814
3560,M: Unknown,#affected+m+other,unhcr-demographics-residing-atg.csv.CSV,814
3561,M: Total,#affected+m+total,unhcr-demographics-residing-atg.csv.CSV,814
3562,Overall total,#affected+all+total,unhcr-demographics-residing-atg.csv.CSV,814
3563,Year,#date+year,unhcr-demographics-residing-arg.csv.CSV,815
3564,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-arg.csv.CSV,815
3565,Location Name,#loc+name,unhcr-demographics-residing-arg.csv.CSV,815
3566,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-arg.csv.CSV,815
3567,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-arg.csv.CSV,815
3568,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-arg.csv.CSV,815
3569,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-arg.csv.CSV,815
3570,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-arg.csv.CSV,815
3571,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-arg.csv.CSV,815
3572,F: Unknown,#affected+f+other,unhcr-demographics-residing-arg.csv.CSV,815
3573,F: Total,#affected+f+total,unhcr-demographics-residing-arg.csv.CSV,815
3574,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-arg.csv.CSV,815
3575,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-arg.csv.CSV,815
3576,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-arg.csv.CSV,815
3577,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-arg.csv.CSV,815
3578,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-arg.csv.CSV,815
3579,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-arg.csv.CSV,815
3580,M: Unknown,#affected+m+other,unhcr-demographics-residing-arg.csv.CSV,815
3581,M: Total,#affected+m+total,unhcr-demographics-residing-arg.csv.CSV,815
3582,Overall total,#affected+all+total,unhcr-demographics-residing-arg.csv.CSV,815
3583,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-residing-arg.csv.CSV,816
3584,Origin,#country+origin,unhcr-resettlement-residing-arg.csv.CSV,816
3585,Year,#date+year,unhcr-resettlement-residing-arg.csv.CSV,816
3586,Value,#affected,unhcr-resettlement-residing-arg.csv.CSV,816
3587,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-arg.csv.CSV,817
3588,Origin,#country+origin,unhcr-resettlement-originating-arg.csv.CSV,817
3589,Year,#date+year,unhcr-resettlement-originating-arg.csv.CSV,817
3590,Value,#affected,unhcr-resettlement-originating-arg.csv.CSV,817
3591,Year,#date+year,unhcr-demographics-residing-arm.csv.CSV,818
3592,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-arm.csv.CSV,818
3593,Location Name,#loc+name,unhcr-demographics-residing-arm.csv.CSV,818
3594,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-arm.csv.CSV,818
3595,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-arm.csv.CSV,818
3596,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-arm.csv.CSV,818
3597,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-arm.csv.CSV,818
3598,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-arm.csv.CSV,818
3599,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-arm.csv.CSV,818
3600,F: Unknown,#affected+f+other,unhcr-demographics-residing-arm.csv.CSV,818
3601,F: Total,#affected+f+total,unhcr-demographics-residing-arm.csv.CSV,818
3602,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-arm.csv.CSV,818
3603,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-arm.csv.CSV,818
3604,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-arm.csv.CSV,818
3605,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-arm.csv.CSV,818
3606,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-arm.csv.CSV,818
3607,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-arm.csv.CSV,818
3608,M: Unknown,#affected+m+other,unhcr-demographics-residing-arm.csv.CSV,818
3609,M: Total,#affected+m+total,unhcr-demographics-residing-arm.csv.CSV,818
3610,Overall total,#affected+all+total,unhcr-demographics-residing-arm.csv.CSV,818
3611,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-arm.csv.CSV,819
3612,Origin,#country+origin,unhcr-resettlement-originating-arm.csv.CSV,819
3613,Year,#date+year,unhcr-resettlement-originating-arm.csv.CSV,819
3614,Value,#affected,unhcr-resettlement-originating-arm.csv.CSV,819
3615,Year,#date+year,unhcr-demographics-residing-abw.csv.CSV,820
3616,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-abw.csv.CSV,820
3617,Location Name,#loc+name,unhcr-demographics-residing-abw.csv.CSV,820
3618,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-abw.csv.CSV,820
3619,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-abw.csv.CSV,820
3620,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-abw.csv.CSV,820
3621,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-abw.csv.CSV,820
3622,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-abw.csv.CSV,820
3623,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-abw.csv.CSV,820
3624,F: Unknown,#affected+f+other,unhcr-demographics-residing-abw.csv.CSV,820
3625,F: Total,#affected+f+total,unhcr-demographics-residing-abw.csv.CSV,820
3626,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-abw.csv.CSV,820
3627,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-abw.csv.CSV,820
3628,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-abw.csv.CSV,820
3629,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-abw.csv.CSV,820
3630,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-abw.csv.CSV,820
3631,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-abw.csv.CSV,820
3632,M: Unknown,#affected+m+other,unhcr-demographics-residing-abw.csv.CSV,820
3633,M: Total,#affected+m+total,unhcr-demographics-residing-abw.csv.CSV,820
3634,Overall total,#affected+all+total,unhcr-demographics-residing-abw.csv.CSV,820
3635,Year,#date+year,unhcr-demographics-residing-aus.csv.CSV,821
3636,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-aus.csv.CSV,821
3637,Location Name,#loc+name,unhcr-demographics-residing-aus.csv.CSV,821
3638,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-aus.csv.CSV,821
3639,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-aus.csv.CSV,821
3640,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-aus.csv.CSV,821
3641,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-aus.csv.CSV,821
3642,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-aus.csv.CSV,821
3643,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-aus.csv.CSV,821
3644,F: Unknown,#affected+f+other,unhcr-demographics-residing-aus.csv.CSV,821
3645,F: Total,#affected+f+total,unhcr-demographics-residing-aus.csv.CSV,821
3646,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-aus.csv.CSV,821
3647,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-aus.csv.CSV,821
3648,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-aus.csv.CSV,821
3649,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-aus.csv.CSV,821
3650,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-aus.csv.CSV,821
3651,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-aus.csv.CSV,821
3652,M: Unknown,#affected+m+other,unhcr-demographics-residing-aus.csv.CSV,821
3653,M: Total,#affected+m+total,unhcr-demographics-residing-aus.csv.CSV,821
3654,Overall total,#affected+all+total,unhcr-demographics-residing-aus.csv.CSV,821
3655,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-residing-aus.csv.CSV,822
3656,Origin,#country+origin,unhcr-resettlement-residing-aus.csv.CSV,822
3657,Year,#date+year,unhcr-resettlement-residing-aus.csv.CSV,822
3658,Value,#affected,unhcr-resettlement-residing-aus.csv.CSV,822
3659,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-aus.csv.CSV,823
3660,Origin,#country+origin,unhcr-resettlement-originating-aus.csv.CSV,823
3661,Year,#date+year,unhcr-resettlement-originating-aus.csv.CSV,823
3662,Value,#affected,unhcr-resettlement-originating-aus.csv.CSV,823
3663,Year,#date+year,unhcr-demographics-residing-aut.csv.CSV,824
3664,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-aut.csv.CSV,824
3665,Location Name,#loc+name,unhcr-demographics-residing-aut.csv.CSV,824
3666,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-aut.csv.CSV,824
3667,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-aut.csv.CSV,824
3668,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-aut.csv.CSV,824
3669,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-aut.csv.CSV,824
3670,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-aut.csv.CSV,824
3671,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-aut.csv.CSV,824
3672,F: Unknown,#affected+f+other,unhcr-demographics-residing-aut.csv.CSV,824
3673,F: Total,#affected+f+total,unhcr-demographics-residing-aut.csv.CSV,824
3674,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-aut.csv.CSV,824
3675,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-aut.csv.CSV,824
3676,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-aut.csv.CSV,824
3677,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-aut.csv.CSV,824
3678,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-aut.csv.CSV,824
3679,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-aut.csv.CSV,824
3680,M: Unknown,#affected+m+other,unhcr-demographics-residing-aut.csv.CSV,824
3681,M: Total,#affected+m+total,unhcr-demographics-residing-aut.csv.CSV,824
3682,Overall total,#affected+all+total,unhcr-demographics-residing-aut.csv.CSV,824
3683,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-residing-aut.csv.CSV,825
3684,Origin,#country+origin,unhcr-resettlement-residing-aut.csv.CSV,825
3685,Year,#date+year,unhcr-resettlement-residing-aut.csv.CSV,825
3686,Value,#affected,unhcr-resettlement-residing-aut.csv.CSV,825
3687,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-aut.csv.CSV,826
3688,Origin,#country+origin,unhcr-resettlement-originating-aut.csv.CSV,826
3689,Year,#date+year,unhcr-resettlement-originating-aut.csv.CSV,826
